transaction_id,account_id,customer_id,transaction_type,transaction_amount,transaction_channel,transaction_status,transaction_date
357.0,78,398,,1761090.66,ATM,Successful,2024-09-01 03:31:55
358.0,101,486,,3726528.15,MOBILE BANKING,Successful,2026-04-03 12:38:57
359.0,708,89,Deposit,1989866.5,MOBILE BANKING,Successful,2025-04-21 04:54:59
360.0,610,570,Deposit,4843158.41,MOBILE BANKING,Successful,2026-04-02 15:55:54
361.0,781,485,Deposit,2987016.93,ATM,Successful,2024-12-16 21:53:59
362.0,133,5,,653284.34,ATM,Successful,2025-09-07 14:00:57
363.0,180,269,,1306330.62,ATM,Successful,2024-08-28 04:01:38
364.0,245,576,,4140241.7,ATM,Successful,2025-03-25 06:59:06
365.0,790,520,,164621.69,ATM,Successful,2024-05-14 04:21:14
366.0,51,82,Deposit,1429448.64,POS,,2024-10-09 01:16:46
367.0,34,595,Deposit,330862.86,POS,Successful,2026-02-01 02:11:54
368.0,445,475,,1892187.51,,,2025-07-05 22:28:52
369.0,597,330,,2356219.79,ATM,Successful,2024-07-19 09:26:09
370.0,268,322,,2987170.39,POS,Successful,2026-04-06 15:19:31
371.0,263,134,,126127.62,ATM,,2025-01-07 10:20:17
372.0,512,246,Withdrawal,1633958.38,ATM,Failed,2025-12-09 22:17:04
373.0,381,254,Withdrawal,337411.71,,Successful,2026-01-15 23:24:10
374.0,696,308,Withdrawal,3077570.33,MOBILE BANKING,Failed,2025-10-02 17:55:03
375.0,374,236,Deposit,3397195.16,,Successful,2025-02-23 11:15:02
376.0,529,263,Deposit,1498894.66,,,2026-01-13 11:36:54
377.0,568,432,Transfer,69281.34,MOBILE BANKING,Failed,2024-10-14 03:27:52
379.0,20,522,,2367930.67,ATM,Successful,2025-01-09 10:22:38
380.0,32,383,Transfer,2975778.58,,Successful,2024-08-13 18:52:04
381.0,463,533,Deposit,3001538.29,ATM,Failed,2024-10-16 01:59:06
382.0,92,559,Deposit,946378.95,ATM,Failed,2024-10-24 08:26:14
383.0,422,350,Deposit,895698.13,,Failed,2026-04-05 07:26:41
,66,571,,2191053.22,ATM,Failed,2024-09-04 17:47:53
385.0,340,153,Transfer,3548229.2,ATM,Successful,2025-08-08 23:13:43
386.0,78,596,,1880720.12,MOBILE BANKING,,2025-10-05 17:22:01
387.0,329,178,,3646619.57,ATM,,2025-09-12 16:13:17
388.0,262,307,Deposit,2289697.47,MOBILE BANKING,,2025-03-26 19:43:13
389.0,553,234,Deposit,772402.21,POS,Failed,2026-01-07 06:32:09
390.0,69,278,Transfer,4857296.21,MOBILE BANKING,Failed,2026-02-25 17:22:00
391.0,98,498,Deposit,4345011.69,MOBILE BANKING,Successful,2024-09-28 05:43:32
392.0,636,439,Transfer,4001251.43,ATM,Successful,2025-04-24 13:31:02
393.0,483,132,Withdrawal,1449443.76,ATM,,2025-04-03 10:08:50
394.0,394,566,Deposit,3371898.49,POS,Successful,2024-05-23 14:24:23
395.0,522,74,Withdrawal,774231.58,ATM,Failed,2024-08-31 13:44:07
396.0,117,163,,4920855.56,MOBILE BANKING,Failed,2025-11-13 20:49:41
397.0,556,229,Withdrawal,37534.18,MOBILE BANKING,Failed,2024-12-13 17:28:00
398.0,783,586,Withdrawal,2439036.09,,,2026-01-25 19:43:10
399.0,367,75,Deposit,2664053.85,POS,Failed,2026-04-28 14:23:02
400.0,687,63,Withdrawal,93613.92,,Failed,2026-02-25 07:31:27
401.0,527,208,Deposit,476311.34,MOBILE BANKING,Successful,2025-06-05 08:05:13
402.0,126,475,Deposit,1806415.19,MOBILE BANKING,Successful,2026-03-27 22:48:10
403.0,616,251,Deposit,3401625.44,ATM,,2024-05-15 06:13:13
404.0,318,379,,3932794.52,MOBILE BANKING,Failed,2024-07-19 03:59:52
405.0,798,571,,352961.33,ATM,Successful,2025-06-14 21:21:29
406.0,373,513,Transfer,4985245.65,ATM,Successful,2024-06-29 07:50:08
407.0,213,64,Withdrawal,2797047.3,,Successful,2026-04-14 19:45:10
408.0,379,139,Withdrawal,3577830.54,,,2025-08-05 02:37:50
409.0,645,572,Deposit,4335069.0,ATM,Failed,2024-10-07 08:37:19
410.0,761,205,Withdrawal,2396630.5,,Successful,2025-01-27 04:07:02
411.0,475,336,Deposit,2883929.64,ATM,Failed,2026-01-28 00:22:46
412.0,375,71,,1037333.86,POS,,2024-12-06 16:25:56
413.0,567,284,,3446091.85,ATM,Successful,2026-05-08 17:54:28
414.0,519,88,Transfer,2149094.45,ATM,,2024-10-29 15:15:57
415.0,141,47,,713228.51,MOBILE BANKING,,2024-10-26 08:59:47
416.0,475,446,Transfer,1620686.35,,Failed,2024-06-16 17:37:08
417.0,526,195,Deposit,3900991.77,MOBILE BANKING,Successful,2025-07-15 08:32:06
418.0,41,356,Withdrawal,891039.05,MOBILE BANKING,,2025-01-30 04:36:09
419.0,550,547,Deposit,1390289.3,POS,,2024-11-17 21:21:01
420.0,339,299,Deposit,2272001.02,,Failed,2025-02-03 08:04:08
421.0,669,440,Transfer,411155.07,ATM,,2024-06-16 18:50:55
422.0,189,188,Withdrawal,1153791.91,ATM,Successful,2025-08-10 12:45:06
423.0,475,148,,3774158.24,ATM,Successful,2025-08-18 17:06:41
424.0,439,557,Transfer,3693974.52,MOBILE BANKING,,2024-08-19 12:24:19
425.0,383,120,Deposit,423637.29,ATM,Failed,2025-10-03 03:22:34
426.0,526,259,Deposit,1033566.41,ATM,Successful,2024-11-07 00:14:32
427.0,522,244,Withdrawal,4811586.36,POS,Successful,2025-08-25 02:07:49
428.0,26,133,Deposit,4879130.38,MOBILE BANKING,Failed,2025-10-23 00:01:07
429.0,447,142,Transfer,2897088.58,,,2024-10-05 15:20:46
430.0,125,288,Transfer,2864955.41,MOBILE BANKING,Failed,2024-09-07 20:33:23
431.0,77,215,Deposit,2765650.61,MOBILE BANKING,Successful,2024-09-06 20:12:10
432.0,499,536,Deposit,1869885.39,,Failed,2025-05-22 08:17:00
433.0,50,238,Deposit,3162463.43,ATM,Successful,2025-09-22 08:26:09
434.0,556,509,Withdrawal,545775.12,POS,Failed,2026-04-02 09:51:34
435.0,401,571,Deposit,2090026.27,,Successful,2024-10-13 19:43:13
436.0,727,594,Withdrawal,205155.09,ATM,,2026-01-31 04:56:24
437.0,56,566,Deposit,2691766.95,ATM,Successful,2025-04-04 02:54:19
438.0,518,18,Transfer,89631.55,ATM,Successful,2025-09-22 17:47:32
439.0,628,116,,3293694.79,,Successful,2026-01-20 02:10:21
,501,44,Deposit,4172333.07,POS,Successful,2025-12-22 20:19:49
441.0,416,77,,2896107.54,ATM,Successful,2025-09-26 05:38:43
442.0,178,400,Transfer,3080020.55,POS,Failed,2026-05-05 18:06:46
443.0,45,407,Withdrawal,4467918.89,,Successful,2024-05-16 17:01:49
444.0,64,121,Deposit,1677772.9,ATM,,2024-06-18 03:37:51
445.0,598,466,Transfer,1443802.43,POS,Successful,2024-12-20 18:39:11
446.0,14,247,Transfer,3018305.19,,Successful,2025-10-15 18:41:57
447.0,605,231,Deposit,652742.49,POS,Successful,2024-11-03 10:31:30
448.0,752,520,Deposit,2688958.34,POS,Successful,2025-04-20 00:59:23
449.0,707,115,Transfer,4641587.91,ATM,,2024-12-08 14:17:40
450.0,100,95,,2686976.73,,Successful,2025-06-05 08:44:14
451.0,479,207,Transfer,706578.53,POS,Successful,2025-08-10 04:33:54
452.0,626,527,Deposit,2233018.6,MOBILE BANKING,,2025-05-22 00:52:38
453.0,430,409,Deposit,4382621.69,POS,,2024-11-25 07:09:48
454.0,679,506,Deposit,1053807.13,MOBILE BANKING,Failed,2025-12-23 13:44:53
455.0,296,170,Deposit,4649684.1,ATM,Successful,2025-05-13 14:26:34
456.0,93,530,Deposit,190787.38,MOBILE BANKING,Failed,2025-07-17 04:30:15
457.0,314,193,Transfer,2784719.91,,Successful,2025-11-15 02:54:11
458.0,533,11,,425379.86,,,2025-09-26 00:10:03
459.0,763,186,,2632411.13,POS,Successful,2025-04-24 02:52:32
460.0,762,155,Deposit,2639239.23,ATM,Failed,2025-06-09 19:07:14
461.0,783,524,,4479438.16,ATM,Failed,2025-10-03 19:21:07
462.0,385,271,Transfer,357359.04,ATM,Successful,2025-03-11 11:31:33
463.0,165,12,Withdrawal,3640672.89,MOBILE BANKING,Successful,2026-03-14 04:10:40
464.0,133,206,Deposit,155431.5,ATM,Successful,2025-01-04 00:00:19
465.0,271,8,Deposit,1047387.82,MOBILE BANKING,Successful,2026-01-09 15:05:54
466.0,133,355,Transfer,3687519.84,POS,Successful,2025-09-10 23:27:09
467.0,67,241,,3324119.3,ATM,Successful,2025-12-18 17:08:51
468.0,127,226,Deposit,1656722.02,ATM,Failed,2025-12-13 23:29:41
469.0,378,587,Withdrawal,418966.54,MOBILE BANKING,Failed,2024-10-28 16:41:46
470.0,245,416,,3601946.76,,Failed,2024-12-15 16:07:52
471.0,308,17,Deposit,3151746.64,,Failed,2024-09-22 13:58:34
472.0,337,7,Transfer,2562426.17,,Successful,2024-06-06 07:01:11
473.0,160,266,,3493363.86,POS,Successful,2024-08-03 01:12:45
474.0,478,373,Deposit,3671661.61,MOBILE BANKING,Failed,2025-11-28 22:34:26
475.0,9,116,,4803232.21,POS,Failed,2024-05-17 00:59:57
476.0,570,457,Deposit,834209.49,POS,Successful,2025-12-14 08:24:25
477.0,729,114,Transfer,4407336.14,ATM,Failed,2026-01-17 23:17:01
478.0,553,200,Transfer,1960457.89,MOBILE BANKING,Successful,2025-02-06 01:30:58
479.0,687,410,,2483976.63,,Successful,2024-11-04 14:30:27
480.0,508,163,Withdrawal,3480917.25,ATM,Successful,2024-12-10 08:16:02
481.0,8,455,Withdrawal,4847986.07,ATM,Failed,2026-04-25 03:37:26
482.0,80,293,Withdrawal,2262148.13,ATM,Successful,2024-06-24 09:26:59
483.0,611,422,Deposit,1270760.63,POS,Failed,2024-11-09 12:45:02
484.0,681,558,Withdrawal,3398025.58,ATM,Successful,2025-12-06 01:10:43
,271,424,Deposit,371974.56,ATM,Successful,2025-01-30 22:10:40
486.0,729,326,,4509046.99,ATM,Successful,2024-10-29 21:54:05
487.0,708,349,Deposit,621044.54,MOBILE BANKING,,2025-11-04 13:56:28
488.0,138,95,Deposit,4576489.42,ATM,Successful,2026-05-01 01:54:18
489.0,120,461,Deposit,1316097.18,ATM,Failed,2025-01-25 06:58:46
490.0,324,556,,4960252.01,,,2025-02-16 09:44:49
491.0,617,266,Withdrawal,4775780.91,MOBILE BANKING,,2026-04-13 23:12:28
492.0,668,123,Deposit,3428233.09,,Successful,2025-02-26 04:57:48
493.0,378,365,Deposit,512088.56,MOBILE BANKING,,2025-12-05 21:49:54
494.0,135,551,,3416591.47,POS,Failed,2025-07-16 22:09:38
495.0,189,116,,4243832.18,ATM,Successful,2025-09-05 06:50:42
496.0,17,549,Withdrawal,4962461.8,MOBILE BANKING,,2025-08-21 22:53:12
497.0,256,223,,4937350.11,,Failed,2024-05-14 03:41:53
498.0,578,159,Deposit,2533028.67,ATM,Successful,2025-01-17 01:54:07
499.0,106,44,,4018230.69,ATM,Failed,2024-07-03 16:20:40
500.0,411,84,Transfer,213720.49,MOBILE BANKING,Successful,2025-12-23 19:04:19
501.0,773,48,,454026.46,ATM,Failed,2026-04-07 09:37:26
502.0,238,410,Transfer,4826311.65,POS,Successful,2025-05-03 14:41:09
503.0,635,528,Deposit,2944389.26,POS,Failed,2026-01-04 11:00:23
504.0,529,219,Transfer,4711.95,,Successful,2026-01-26 21:29:45
505.0,521,598,,288788.05,,,2024-10-15 15:51:29
506.0,529,9,Deposit,3393756.95,ATM,Failed,2026-02-09 12:18:32
507.0,294,363,Deposit,2445584.48,MOBILE BANKING,,2024-07-12 16:37:15
508.0,752,319,Withdrawal,2666599.86,,Failed,2025-07-04 22:51:45
509.0,645,300,Transfer,2602414.25,ATM,Failed,2024-12-14 07:40:16
510.0,486,426,Transfer,1738315.33,POS,,2024-08-19 00:34:16
511.0,515,369,Deposit,4494446.9,ATM,Successful,2024-10-24 09:10:43
512.0,325,349,Deposit,3319724.5,POS,Successful,2024-07-03 08:39:10
513.0,674,421,Deposit,1219728.59,ATM,Failed,2024-06-05 05:02:40
514.0,215,301,Withdrawal,1234244.32,POS,Successful,2025-09-13 01:03:32
,669,21,,1132885.86,ATM,Failed,2024-06-03 13:59:56
516.0,649,149,,2950674.51,ATM,Successful,2025-01-23 17:06:50
517.0,768,162,Deposit,1233160.92,ATM,Successful,2025-09-26 14:39:57
518.0,742,84,Deposit,925514.52,ATM,Successful,2025-06-24 19:17:57
519.0,90,293,Deposit,4853735.25,ATM,Successful,2025-11-06 05:59:08
520.0,637,310,Deposit,4224352.84,ATM,Failed,2025-07-06 08:40:14
521.0,345,44,Deposit,476734.36,ATM,Successful,2025-02-01 21:14:41
522.0,706,217,Deposit,757405.61,ATM,,2026-02-19 22:27:45
523.0,163,552,Deposit,970367.21,ATM,,2025-01-21 22:02:17
524.0,712,464,Deposit,802088.28,,Failed,2025-01-22 23:03:28
525.0,133,428,,2277814.37,POS,Successful,2025-02-03 11:15:30
526.0,509,424,Deposit,1662473.58,POS,Successful,2025-03-03 23:07:01
527.0,320,221,Transfer,1106790.23,,Successful,2024-08-04 14:32:24
528.0,222,101,Transfer,2251379.72,,,2025-12-27 00:54:03
529.0,355,116,Deposit,2843385.23,POS,Failed,2025-04-01 20:43:49
530.0,774,566,,2902119.35,,Successful,2026-04-25 23:52:29
531.0,149,595,,2979128.18,ATM,Successful,2025-05-17 21:57:12
532.0,797,261,Transfer,4997479.1,MOBILE BANKING,,2024-10-08 10:02:31
533.0,92,306,Deposit,46501.65,MOBILE BANKING,Successful,2025-01-13 14:57:40
534.0,741,85,Deposit,4489677.0,,Successful,2024-06-18 18:58:43
535.0,774,559,Withdrawal,2624875.05,ATM,Successful,2025-04-23 11:00:02
536.0,429,147,Withdrawal,4682955.34,,Successful,2025-02-24 13:56:46
537.0,438,1,Deposit,2081606.1,ATM,Successful,2025-05-12 14:52:35
538.0,192,118,Withdrawal,2862792.79,MOBILE BANKING,Successful,2025-08-21 23:09:21
539.0,114,197,Deposit,2011998.03,ATM,,2025-10-17 21:02:16
540.0,50,185,Deposit,354998.54,,Successful,2024-08-02 12:03:37
541.0,115,247,,2567925.11,MOBILE BANKING,Successful,2025-02-21 10:37:31
542.0,263,448,Withdrawal,2623893.83,POS,Successful,2026-04-12 04:09:48
543.0,93,431,Deposit,4934059.68,POS,Failed,2025-04-01 15:55:01
544.0,755,12,Transfer,273819.52,ATM,Successful,2025-05-07 18:35:10
545.0,17,581,Deposit,4809339.0,MOBILE BANKING,Failed,2025-08-09 12:38:24
546.0,122,22,Deposit,479975.14,MOBILE BANKING,Successful,2025-02-11 22:39:51
547.0,459,30,Deposit,927336.93,MOBILE BANKING,Failed,2026-01-22 12:33:43
548.0,86,13,,1970166.82,,,2026-03-14 15:31:10
549.0,582,358,Deposit,1250330.75,MOBILE BANKING,,2026-04-07 08:57:00
550.0,479,128,Deposit,354659.19,MOBILE BANKING,Successful,2024-08-20 19:34:40
551.0,490,371,,4374771.92,,,2024-11-10 23:46:18
552.0,6,578,Withdrawal,1011313.69,ATM,,2025-08-14 18:18:47
553.0,348,269,Transfer,3672284.9,ATM,Failed,2025-11-17 19:55:43
554.0,542,150,,4194270.51,MOBILE BANKING,Successful,2025-06-02 10:53:45
555.0,498,343,Transfer,3110164.04,ATM,Successful,2025-09-11 20:09:37
556.0,471,64,Deposit,886814.54,POS,Successful,2026-02-12 17:54:01
557.0,371,62,,1272054.05,,Successful,2025-09-04 05:16:55
558.0,333,14,,3569435.7,,Successful,2025-07-09 12:45:05
559.0,432,341,Deposit,3487657.86,POS,,2026-04-13 23:50:18
560.0,349,186,Deposit,3968501.55,POS,Failed,2025-08-14 13:07:53
561.0,121,429,Deposit,4102491.91,POS,Successful,2025-07-19 00:15:35
562.0,613,416,,2469953.21,ATM,Failed,2026-03-12 19:06:43
563.0,172,44,Transfer,946570.43,POS,Failed,2024-10-04 23:19:13
564.0,142,273,Withdrawal,1667760.07,MOBILE BANKING,Successful,2025-09-10 21:40:17
565.0,91,318,Withdrawal,493044.95,,Successful,2024-11-29 20:44:40
566.0,52,495,Transfer,1075439.06,ATM,,2024-10-02 07:44:20
567.0,753,589,,634765.51,MOBILE BANKING,Successful,2024-11-20 18:22:58
568.0,773,484,Deposit,4805783.61,POS,Successful,2025-05-22 06:41:43
569.0,196,311,Transfer,2966813.59,,Successful,2025-03-20 03:14:40
570.0,323,5,Deposit,4417377.42,ATM,Successful,2025-08-30 16:54:54
571.0,182,442,Deposit,4191068.1,MOBILE BANKING,Successful,2025-02-07 20:00:07
572.0,610,506,Withdrawal,1714767.0,MOBILE BANKING,Failed,2025-09-17 18:23:18
573.0,726,62,,3028462.69,ATM,Failed,2025-07-14 01:42:31
574.0,81,580,Withdrawal,2246157.52,ATM,Successful,2025-11-29 08:31:24
575.0,272,462,Withdrawal,1689454.02,MOBILE BANKING,,2025-03-10 04:45:41
576.0,728,443,Deposit,1774349.87,ATM,,2025-03-28 21:21:28
577.0,729,221,Deposit,19528.89,MOBILE BANKING,Successful,2026-05-09 09:10:46
578.0,65,329,Deposit,2437796.84,ATM,,2024-08-14 07:50:18
579.0,667,387,,738640.48,,Failed,2025-02-16 09:49:13
580.0,778,572,Deposit,1970526.3,POS,Successful,2025-09-18 12:37:30
581.0,19,256,,1340622.5,ATM,Successful,2024-08-07 00:24:57
582.0,486,4,Transfer,161570.38,,Successful,2025-08-20 00:11:20
583.0,568,521,Withdrawal,2682857.74,ATM,,2024-09-28 02:26:18
584.0,122,328,Withdrawal,4602420.88,POS,Successful,2025-04-14 09:29:20
585.0,649,60,Withdrawal,2686893.69,,Successful,2026-05-08 07:38:33
586.0,351,586,,3522818.7,MOBILE BANKING,,2025-08-03 23:24:00
587.0,706,16,Withdrawal,800503.36,POS,,2024-06-16 23:12:49
588.0,277,293,Transfer,1950454.52,POS,Successful,2024-10-08 17:57:48
589.0,236,516,Deposit,3647127.76,POS,Successful,2025-05-15 20:45:12
590.0,652,586,Deposit,1440910.7,ATM,,2025-05-26 13:26:17
591.0,71,253,Withdrawal,4710113.53,ATM,Successful,2026-04-28 04:33:28
592.0,140,278,,1598575.32,MOBILE BANKING,Successful,2025-09-25 07:57:25
593.0,638,86,Transfer,3276485.35,POS,Failed,2025-05-28 02:24:37
594.0,361,22,Deposit,2446296.67,,Successful,2024-11-14 23:13:08
595.0,169,457,,2262340.41,POS,Failed,2024-09-09 00:52:33
596.0,474,219,Withdrawal,253374.72,MOBILE BANKING,,2024-11-21 01:21:21
597.0,290,487,Withdrawal,333953.56,ATM,Failed,2026-04-18 11:33:09
598.0,162,405,Deposit,1814942.61,POS,Successful,2025-06-07 19:38:26
599.0,291,599,,4425389.52,ATM,Successful,2024-06-13 03:15:18
,447,318,Transfer,651858.56,POS,Successful,2026-01-12 06:04:12
601.0,745,73,Transfer,3491115.12,ATM,,2026-04-24 06:32:20
602.0,22,289,Deposit,4580662.94,ATM,Successful,2025-08-19 15:57:57
603.0,69,303,Deposit,519946.33,MOBILE BANKING,Failed,2024-06-27 21:15:47
604.0,300,96,,1462964.68,,Failed,2025-05-04 19:14:56
605.0,403,374,Deposit,978969.16,POS,,2026-03-12 11:49:05
606.0,743,155,Transfer,1088261.74,ATM,,2024-06-14 22:25:50
607.0,738,369,Withdrawal,3517816.39,ATM,,2026-02-17 05:44:49
608.0,351,540,Withdrawal,1763538.34,ATM,Successful,2025-12-03 04:47:40
609.0,315,469,Withdrawal,58968.78,MOBILE BANKING,Successful,2024-11-18 03:44:58
610.0,690,348,Transfer,4006511.2,ATM,,2025-02-28 06:31:41
611.0,165,435,Transfer,1554619.8,,,2025-05-24 12:40:38
612.0,754,491,Withdrawal,2913949.76,ATM,,2025-11-17 06:46:32
613.0,387,6,Deposit,1893594.94,MOBILE BANKING,,2025-11-17 13:59:24
614.0,585,35,,1404933.84,,Successful,2025-07-29 14:08:22
615.0,586,220,Withdrawal,3609165.69,ATM,,2024-09-28 03:31:50
616.0,121,200,,4383701.21,ATM,,2026-01-14 17:41:42
617.0,373,502,Transfer,2132927.77,POS,Successful,2024-06-21 23:48:32
618.0,182,245,Deposit,1893257.41,,Failed,2025-07-12 15:42:32
619.0,695,200,Withdrawal,4182254.55,POS,Successful,2024-05-23 04:25:49
620.0,5,318,Deposit,2614879.24,ATM,,2026-03-18 08:53:56
621.0,400,400,Transfer,3628121.18,ATM,Failed,2025-06-25 16:06:19
622.0,296,376,Withdrawal,752017.65,ATM,Successful,2025-12-14 13:29:28
623.0,82,573,,3203995.61,MOBILE BANKING,Successful,2025-06-01 02:39:55
624.0,392,512,Deposit,3815466.86,ATM,,2025-05-17 12:35:36
625.0,673,190,Deposit,3781953.22,,Failed,2024-12-24 08:51:48
626.0,555,54,Withdrawal,3598209.65,,Failed,2025-08-30 04:17:27
627.0,195,385,Deposit,138968.48,ATM,,2025-08-10 21:14:17
628.0,562,434,Deposit,2626603.5,POS,,2025-02-03 08:42:39
629.0,243,419,,861219.82,,Successful,2025-09-26 20:16:17
630.0,588,135,Transfer,4218950.45,MOBILE BANKING,Successful,2024-08-16 17:12:34
631.0,39,110,Withdrawal,1324328.65,,Successful,2026-03-26 19:38:47
632.0,66,382,Deposit,3192934.92,MOBILE BANKING,Successful,2025-08-23 11:40:49
633.0,435,594,Transfer,3613419.99,ATM,Successful,2026-02-05 06:28:05
634.0,344,68,Withdrawal,4626879.33,ATM,Successful,2024-06-05 18:35:39
635.0,731,58,Deposit,4347183.67,ATM,,2025-09-15 21:47:22
636.0,524,518,Transfer,4952485.82,MOBILE BANKING,,2025-07-27 05:53:03
637.0,548,354,Withdrawal,1667661.59,POS,Successful,2024-09-03 16:49:47
638.0,743,193,Transfer,1087524.71,ATM,Successful,2026-04-02 07:07:31
639.0,499,193,Deposit,3225179.99,ATM,,2025-05-29 06:26:55
640.0,311,337,Withdrawal,1957452.01,POS,Successful,2024-07-07 07:11:27
641.0,641,502,Deposit,3898960.58,,Successful,2024-07-14 13:45:32
642.0,713,309,,2426529.76,ATM,Successful,2026-01-24 03:05:11
643.0,527,408,Transfer,3715763.82,MOBILE BANKING,,2026-01-05 10:01:17
644.0,613,51,Deposit,2457222.0,MOBILE BANKING,Successful,2025-12-16 10:55:28
645.0,792,75,Deposit,2972399.46,POS,,2025-12-03 18:22:54
646.0,105,330,Deposit,2673357.83,,Successful,2025-08-04 21:17:24
647.0,723,105,Withdrawal,2228325.42,ATM,Successful,2025-04-03 15:29:44
648.0,194,459,Deposit,433227.94,ATM,Successful,2025-09-22 18:39:17
649.0,638,58,Deposit,1652697.14,ATM,,2025-09-04 07:54:15
650.0,29,103,Deposit,4278652.02,,Failed,2024-12-01 00:42:59
651.0,476,519,Deposit,4297013.49,MOBILE BANKING,Failed,2024-06-16 16:21:57
652.0,59,5,Deposit,4229763.76,ATM,,2024-12-17 06:57:29
653.0,119,527,Withdrawal,3107247.95,ATM,Successful,2025-10-04 18:46:32
654.0,775,495,Deposit,2992482.41,,Successful,2025-01-21 13:47:47
655.0,447,34,,2436465.25,ATM,,2024-12-25 20:18:32
656.0,102,33,Withdrawal,1004836.12,ATM,Successful,2025-11-09 21:18:25
657.0,361,236,Deposit,2158260.6,ATM,Failed,2026-03-28 19:24:15
658.0,777,147,Transfer,4606699.42,,Failed,2024-12-23 03:42:27
659.0,645,304,Deposit,3431204.7,ATM,Successful,2024-05-22 15:12:43
660.0,789,440,Deposit,4917389.17,,Failed,2024-06-24 00:13:28
661.0,386,569,Deposit,3634786.37,ATM,,2026-02-15 10:14:35
662.0,199,98,Transfer,318540.6,,Successful,2025-12-28 10:40:26
663.0,391,426,Deposit,4977497.65,POS,Successful,2025-07-11 22:21:01
664.0,437,570,Withdrawal,4457433.56,MOBILE BANKING,Successful,2025-08-01 18:05:34
665.0,681,308,Deposit,3229716.99,ATM,Failed,2025-01-23 19:19:59
666.0,719,97,Withdrawal,825698.43,ATM,Failed,2024-05-30 15:55:47
667.0,635,286,Transfer,2419320.8,,,2026-02-26 15:09:05
668.0,312,490,,4548239.63,MOBILE BANKING,Successful,2025-09-14 10:03:03
669.0,559,45,Deposit,141158.74,POS,Successful,2025-09-29 12:26:04
670.0,356,163,Transfer,44294.74,POS,Successful,2025-04-21 11:55:47
671.0,549,119,,4430369.37,,Successful,2025-11-25 23:03:11
672.0,735,370,Deposit,3766896.87,POS,Successful,2025-08-27 20:50:31
673.0,683,295,Transfer,3415546.76,,,2026-05-01 23:56:37
674.0,86,519,Withdrawal,2033407.29,ATM,Failed,2025-04-13 00:04:16
675.0,673,468,Deposit,2737626.05,,Successful,2025-08-28 18:54:53
676.0,41,219,Transfer,4677565.12,ATM,Successful,2025-03-05 22:11:58
677.0,659,201,Deposit,3807648.34,,,2026-02-10 14:29:37
678.0,190,489,Transfer,4176662.19,,Successful,2026-05-04 20:08:40
679.0,399,55,,2379921.1,,,2025-02-05 12:43:32
680.0,109,466,Withdrawal,2002013.01,POS,Successful,2025-07-12 08:51:44
681.0,407,330,Deposit,3944788.44,ATM,Successful,2024-05-30 06:15:54
682.0,356,534,,2519595.1,MOBILE BANKING,Successful,2024-08-25 18:59:13
683.0,719,500,Deposit,1946467.97,ATM,Successful,2024-05-27 10:26:50
684.0,283,417,Deposit,2766656.52,,Failed,2024-12-10 16:12:42
685.0,344,75,Withdrawal,2077251.24,MOBILE BANKING,Failed,2024-06-20 10:26:53
686.0,186,473,Withdrawal,855959.88,MOBILE BANKING,Successful,2025-04-19 01:23:31
